Type de ticket,Priorité,Nombre de Champs personnalisés (Participants),Annee,Jour,Mois,Nombre de Composants,Nombre de Versions corrigées,Nb_heures,Type de Version
Amélioration,4,5,2004,2,3,3,4,2,Majeur
Patch,5,5,2022,3,4,4,4,6,Patch
Tâche,4,4,2021,2,7,3,3,15,Majeur
Sous-tâche,5,5,2006,1,10,3,3,6,Mineur
Bug,4,5,2007,2,5,3,2,6,Mineur
Tâche,4,4,2007,7,9,4,2,17,Patch
Sous-tâche,3,4,2013,3,12,3,2,14,Majeur
Tâche,5,4,2012,5,1,4,2,27,Mineur
Patch,4,4,2010,4,3,4,4,15,Mineur
Patch,4,5,2009,2,5,4,2,5,Patch
Nouvelle fonctionnalité,4,4,2012,4,1,3,4,17,Majeur
Amélioration,5,4,2014,3,1,3,4,27,Mineur
Bug,4,4,2022,2,3,4,3,17,Patch
Patch,5,4,2022,5,10,3,2,25,Patch
Bug,5,5,2011,5,6,4,4,4,Patch
Tâche,3,5,2015,4,10,4,3,5,Patch
Bug,4,4,2017,4,2,3,4,15,Mineur
Bug,5,5,2005,4,12,3,2,5,Mineur
Tâche,3,5,2011,1,9,4,2,3,Mineur
Bug,4,4,2006,1,6,4,4,17,Majeur
Nouvelle fonctionnalité,5,5,2019,6,8,3,3,9,Mineur
Nouvelle fonctionnalité,5,4,2016,2,3,3,3,28,Mineur
Sous-tâche,5,5,2014,1,10,3,4,6,Majeur
Patch,3,5,2014,5,5,4,2,3,Patch
Tâche,4,5,2005,5,6,4,2,5,Majeur
Amélioration,5,4,2011,1,8,3,2,28,Majeur
Tâche,5,4,2008,5,11,4,2,27,Patch
Patch,5,4,2022,1,10,4,2,25,Patch
Amélioration,3,5,2010,1,9,4,2,5,Patch
Bug,3,5,2018,7,12,3,3,2,Patch
Tâche,4,5,2015,2,11,4,2,6,Patch
Nouvelle fonctionnalité,3,5,2022,7,2,3,2,1,Majeur
Sous-tâche,5,4,2008,2,12,4,4,28,Majeur
Amélioration,4,5,2011,7,7,3,2,3,Mineur
Sous-tâche,5,5,2012,4,5,4,2,9,Majeur
Sous-tâche,3,5,2013,3,8,4,3,2,Mineur
Bug,5,5,2018,2,11,4,3,6,Mineur
Nouvelle fonctionnalité,5,4,2007,2,8,3,2,28,Mineur
Bug,4,5,2018,3,11,3,2,3,Majeur
Nouvelle fonctionnalité,5,5,2018,1,7,3,2,9,Patch
Bug,5,4,2008,4,3,4,2,28,Majeur
Bug,4,5,2008,5,11,3,3,2,Majeur
Tâche,3,4,2017,2,6,4,3,12,Patch
Bug,4,4,2009,3,2,4,4,16,Patch
Bug,3,4,2004,2,11,4,4,13,Mineur
Nouvelle fonctionnalité,5,5,2022,7,12,4,3,6,Mineur
Sous-tâche,4,5,2006,5,6,4,3,4,Majeur
Tâche,3,5,2014,5,4,4,2,3,Patch
Sous-tâche,5,4,2013,3,7,4,2,29,Majeur
Nouvelle fonctionnalité,5,5,2018,1,4,4,3,6,Mineur
Sous-tâche,5,4,2017,4,9,4,3,27,Mineur
Sous-tâche,5,5,2014,5,9,3,2,6,Patch
Patch,4,4,2007,6,9,3,3,15,Patch
Bug,3,4,2015,4,6,3,2,14,Mineur
Nouvelle fonctionnalité,5,5,2022,2,2,4,3,8,Patch
Bug,5,4,2005,1,11,3,2,25,Mineur
Patch,3,4,2008,5,1,3,2,12,Patch
Bug,3,4,2005,1,5,3,2,10,Patch
Tâche,5,5,2017,7,9,4,4,7,Majeur
Patch,5,4,2021,2,7,3,2,26,Patch
Bug,3,4,2005,3,4,4,2,10,Majeur
Sous-tâche,4,4,2021,3,8,3,2,17,Patch
Tâche,4,5,2006,3,1,4,2,4,Majeur
Bug,5,5,2013,4,10,4,2,6,Mineur
Bug,5,4,2018,6,12,3,2,29,Majeur
Amélioration,4,4,2017,3,12,3,4,16,Patch
Nouvelle fonctionnalité,4,4,2021,5,3,3,2,17,Mineur
Bug,4,5,2021,3,7,3,2,4,Mineur
Nouvelle fonctionnalité,4,5,2008,6,10,4,3,7,Patch
Patch,5,4,2014,1,12,3,2,25,Majeur
Nouvelle fonctionnalité,5,5,2006,7,5,3,4,5,Majeur
Amélioration,3,4,2018,4,7,3,2,10,Patch
Bug,5,5,2013,1,3,3,4,6,Patch
Sous-tâche,3,5,2021,6,7,3,3,3,Majeur
Nouvelle fonctionnalité,5,4,2019,7,9,4,4,25,Majeur
Amélioration,1,1,2014,3,8,1,2,18,Patch
Amélioration,2,1,2010,6,11,1,2,2,Majeur
Sous-tâche,1,1,2021,2,10,1,2,19,Mineur
Sous-tâche,1,1,2005,1,11,1,0,16,Mineur
Nouvelle fonctionnalité,2,1,2009,5,12,1,1,5,Patch
Patch,1,1,2013,1,4,0,1,7,Majeur
Bug,1,1,2011,5,6,1,2,27,Patch
Bug,2,1,2005,1,4,2,0,26,Patch
Patch,1,1,2006,6,9,0,1,18,Majeur
Patch,2,1,2008,7,12,1,2,8,Patch
Bug,2,1,2009,1,11,2,1,21,Majeur
Amélioration,2,1,2010,6,10,1,1,18,Patch
Nouvelle fonctionnalité,1,1,2015,7,8,2,1,17,Patch
Bug,1,1,2005,7,3,0,0,8,Mineur
Amélioration,1,1,2019,2,1,0,0,4,Mineur
Nouvelle fonctionnalité,1,1,2019,2,4,1,2,29,Majeur
Nouvelle fonctionnalité,2,1,2005,7,9,2,1,23,Mineur
Bug,2,1,2020,4,3,1,0,9,Majeur
Bug,2,1,2019,6,11,2,0,5,Patch
Nouvelle fonctionnalité,1,1,2011,4,10,1,2,18,Patch
Tâche,1,1,2005,3,2,2,1,21,Mineur
Sous-tâche,1,1,2008,7,11,2,2,18,Mineur
Patch,2,1,2014,3,10,1,2,11,Mineur
Nouvelle fonctionnalité,1,1,2019,2,12,1,0,10,Majeur
Tâche,1,1,2004,7,2,1,0,17,Majeur
Tâche,1,1,2018,1,5,2,2,20,Majeur
Sous-tâche,1,1,2020,6,3,1,0,21,Majeur
Sous-tâche,1,1,2006,2,1,0,0,17,Majeur
Bug,2,1,2014,7,4,1,0,24,Mineur
Amélioration,1,1,2009,1,5,2,2,28,Patch
Patch,1,1,2017,1,1,1,2,8,Mineur
Patch,1,1,2016,4,3,1,0,23,Mineur
Sous-tâche,2,1,2009,2,7,0,0,7,Majeur
Amélioration,1,1,2022,5,5,2,1,4,Majeur
Patch,2,1,2006,1,4,2,1,7,Majeur
Bug,1,1,2017,3,1,1,2,13,Majeur
Patch,1,1,2014,1,12,2,2,16,Mineur
Bug,1,1,2017,2,8,1,2,29,Mineur
Sous-tâche,1,1,2013,1,12,0,2,27,Majeur
Bug,2,1,2015,3,2,1,1,10,Patch
Patch,2,1,2021,2,2,1,1,22,Majeur
Patch,1,1,2010,2,2,2,2,18,Majeur
Amélioration,1,1,2006,2,7,0,1,19,Patch
Sous-tâche,2,1,2008,7,10,1,2,22,Patch
Amélioration,1,1,2021,5,3,0,1,9,Patch
Sous-tâche,1,1,2017,5,2,1,2,26,Mineur
Nouvelle fonctionnalité,1,1,2011,1,9,1,2,29,Majeur
Tâche,2,1,2020,2,11,0,2,5,Majeur
Patch,2,1,2006,6,1,2,0,7,Patch
Patch,1,1,2022,2,11,1,1,13,Majeur
Bug,1,1,2005,6,6,2,0,5,Majeur
Bug,1,1,2018,4,5,2,1,16,Patch
Bug,2,1,2009,1,6,1,1,25,Majeur
Amélioration,2,1,2020,7,12,2,1,12,Patch
Patch,1,1,2014,2,8,0,2,17,Majeur
Patch,2,1,2006,1,10,0,1,20,Mineur
Bug,1,1,2019,3,7,2,2,4,Majeur
Patch,1,1,2015,7,1,0,1,10,Mineur
Bug,1,1,2007,7,6,2,2,20,Patch
Sous-tâche,2,1,2008,7,3,2,1,24,Majeur
Amélioration,1,1,2018,1,7,2,2,11,Mineur
Sous-tâche,1,1,2020,5,9,0,1,3,Mineur
Tâche,2,1,2010,1,10,2,1,10,Patch
Patch,2,1,2008,5,1,2,0,10,Mineur
Nouvelle fonctionnalité,1,1,2012,1,11,2,2,27,Patch
Bug,2,1,2012,1,1,1,0,18,Majeur
Nouvelle fonctionnalité,2,1,2011,4,5,1,0,15,Mineur
Amélioration,2,1,2014,3,7,0,1,12,Majeur
Sous-tâche,2,1,2008,6,8,1,0,4,Patch
Nouvelle fonctionnalité,2,1,2016,2,4,1,2,8,Majeur
Nouvelle fonctionnalité,1,1,2015,4,7,1,2,4,Majeur
Tâche,2,1,2021,7,5,0,1,11,Patch
Patch,2,1,2004,5,3,1,1,28,Mineur
Bug,2,1,2011,3,9,0,1,23,Majeur
Nouvelle fonctionnalité,1,1,2009,1,1,1,0,8,Mineur
Amélioration,2,1,2004,5,4,0,0,3,Mineur
Bug,1,1,2020,5,12,2,1,25,Majeur
Bug,1,1,2012,7,5,2,2,23,Majeur
Patch,2,1,2007,7,11,0,2,29,Majeur
Amélioration,1,1,2008,2,7,2,2,14,Majeur
Nouvelle fonctionnalité,2,1,2022,4,11,1,1,27,Mineur
Tâche,1,1,2012,2,11,1,0,6,Majeur
Nouvelle fonctionnalité,2,1,2005,1,4,0,2,7,Majeur
Amélioration,1,1,2011,6,10,0,2,16,Majeur
Amélioration,2,1,2022,7,5,0,0,4,Majeur
Tâche,2,1,2018,4,6,0,1,24,Majeur
Amélioration,2,1,2006,2,4,0,2,11,Majeur
Tâche,1,1,2008,6,5,0,0,8,Majeur
Sous-tâche,2,1,2012,7,5,1,2,10,Majeur
Amélioration,2,1,2017,7,12,1,1,22,Mineur
Bug,2,1,2012,7,7,0,0,17,Patch
Amélioration,2,1,2013,3,8,2,2,26,Mineur
Patch,2,1,2006,1,12,0,1,3,Mineur
Amélioration,1,1,2009,5,3,1,2,17,Patch
Amélioration,2,1,2017,4,12,1,1,6,Majeur
Bug,2,1,2021,1,10,0,0,2,Mineur
Sous-tâche,1,1,2019,1,9,2,0,3,Mineur
Tâche,2,1,2022,1,6,0,0,4,Majeur
Patch,1,1,2015,3,8,2,1,3,Patch
Patch,1,1,2004,2,4,0,1,9,Mineur
Tâche,1,1,2012,4,2,2,0,14,Majeur
Nouvelle fonctionnalité,2,1,2005,7,9,1,0,18,Majeur
Sous-tâche,1,1,2015,5,9,2,1,2,Patch
Patch,1,1,2014,5,11,2,2,17,Patch
Tâche,2,1,2008,1,1,0,1,2,Patch
Bug,1,1,2015,5,9,1,0,5,Patch
Patch,1,1,2019,1,9,0,0,7,Patch
Bug,2,1,2014,4,10,1,1,6,Mineur
Sous-tâche,1,1,2005,3,8,1,2,19,Mineur
Bug,2,1,2008,4,5,2,2,13,Mineur
Nouvelle fonctionnalité,1,1,2022,2,12,2,2,22,Patch
Bug,1,1,2015,7,11,1,0,8,Mineur
Nouvelle fonctionnalité,2,1,2015,5,1,2,0,17,Majeur
Bug,2,1,2022,1,9,2,1,29,Majeur
Bug,1,1,2013,1,4,0,2,7,Majeur
Patch,1,1,2013,3,10,0,2,29,Mineur
Sous-tâche,1,1,2013,1,10,0,1,15,Patch
Nouvelle fonctionnalité,2,1,2015,6,1,1,1,11,Patch
Nouvelle fonctionnalité,1,1,2015,7,12,1,2,23,Mineur
Patch,2,1,2006,7,6,2,0,5,Majeur
Sous-tâche,1,1,2014,1,3,0,1,10,Mineur
Nouvelle fonctionnalité,1,1,2009,4,1,0,0,24,Patch
Amélioration,1,1,2020,3,4,0,0,15,Patch
Bug,1,1,2011,1,10,0,1,20,Majeur
Tâche,2,1,2013,6,12,2,2,28,Patch
Patch,1,1,2009,4,9,0,1,20,Mineur
Patch,1,1,2005,6,12,0,2,18,Mineur
Nouvelle fonctionnalité,2,1,2009,3,5,0,1,24,Majeur
Patch,2,1,2022,5,8,1,1,22,Patch
Nouvelle fonctionnalité,1,1,2015,1,5,2,2,11,Patch
Sous-tâche,2,1,2017,1,3,2,1,26,Majeur
Amélioration,2,1,2008,6,3,1,1,17,Majeur
Bug,2,1,2019,4,9,0,2,2,Mineur
Nouvelle fonctionnalité,1,1,2012,6,12,2,0,6,Mineur
Tâche,2,1,2007,2,4,0,2,14,Patch
Nouvelle fonctionnalité,1,1,2006,4,7,2,0,29,Patch
Nouvelle fonctionnalité,1,1,2012,7,1,1,0,4,Mineur
Nouvelle fonctionnalité,2,1,2020,3,10,0,0,18,Majeur
Bug,1,1,2021,1,4,1,1,25,Patch
Nouvelle fonctionnalité,2,1,2007,6,11,1,1,16,Patch
Nouvelle fonctionnalité,2,1,2011,4,3,2,2,16,Mineur
Amélioration,2,1,2016,6,1,0,1,17,Patch
Sous-tâche,2,1,2020,6,7,1,0,8,Patch
Amélioration,2,1,2014,2,11,1,2,13,Patch
Patch,1,1,2015,1,6,2,2,8,Patch
Nouvelle fonctionnalité,2,1,2005,1,2,0,0,12,Patch
Patch,2,1,2010,6,1,0,1,3,Majeur
Patch,2,1,2016,5,12,0,1,8,Mineur
Sous-tâche,2,1,2005,6,4,2,0,26,Patch
Sous-tâche,1,1,2004,1,9,0,1,2,Majeur
Bug,2,1,2014,5,12,1,0,27,Patch
Sous-tâche,1,1,2016,2,10,0,1,8,Patch
Sous-tâche,2,1,2017,6,3,1,2,7,Mineur
Patch,1,1,2005,4,8,0,2,14,Patch
Sous-tâche,2,1,2005,5,7,1,0,3,Mineur
Sous-tâche,2,1,2019,3,12,1,0,21,Majeur
Amélioration,2,1,2013,5,11,1,2,13,Mineur
Patch,2,1,2008,4,10,1,0,4,Majeur
Patch,1,1,2006,3,11,0,0,21,Majeur
Bug,2,1,2020,7,6,1,2,19,Patch
Amélioration,2,1,2011,1,5,1,0,18,Majeur
Patch,1,1,2006,6,3,1,1,16,Majeur
Bug,2,1,2013,1,7,2,2,6,Majeur
Patch,1,1,2004,3,1,1,0,20,Mineur
Patch,1,1,2013,6,8,0,1,3,Mineur
Sous-tâche,1,1,2015,3,3,2,2,28,Majeur
Nouvelle fonctionnalité,1,1,2006,4,5,1,2,20,Patch
Sous-tâche,2,1,2011,3,8,2,1,5,Mineur
Nouvelle fonctionnalité,2,1,2020,4,12,1,2,23,Majeur
Bug,2,1,2011,5,3,1,2,17,Patch
Nouvelle fonctionnalité,2,1,2021,4,2,2,1,17,Majeur
Patch,1,1,2017,2,12,0,1,27,Patch
Tâche,2,1,2005,1,10,0,1,13,Patch
Tâche,2,1,2018,3,3,0,0,6,Mineur
Patch,2,1,2007,3,7,0,0,5,Patch
Bug,2,1,2013,5,3,1,1,25,Mineur
Bug,2,1,2006,2,4,1,2,25,Majeur
Bug,2,1,2014,5,6,2,0,22,Majeur
Tâche,2,1,2011,3,10,1,2,27,Majeur
Patch,2,1,2017,2,6,1,2,17,Majeur
Nouvelle fonctionnalité,2,1,2012,7,6,0,2,29,Mineur
Nouvelle fonctionnalité,1,1,2005,7,3,0,0,10,Patch
Nouvelle fonctionnalité,1,1,2022,3,3,2,0,15,Patch
Tâche,2,1,2014,5,5,2,1,29,Mineur
Tâche,2,1,2020,5,5,1,2,23,Majeur
Patch,1,1,2005,1,6,1,0,28,Mineur
Tâche,2,1,2011,5,9,0,2,24,Majeur
Sous-tâche,2,1,2005,5,3,1,1,3,Patch
Patch,2,1,2013,3,2,0,1,20,Majeur
Tâche,2,1,2008,1,1,1,0,27,Mineur
Tâche,1,1,2020,6,12,0,1,17,Mineur
Patch,1,1,2016,2,7,2,1,10,Mineur
Patch,2,1,2006,6,4,2,1,18,Mineur
Nouvelle fonctionnalité,1,1,2009,1,2,1,1,24,Mineur
Tâche,2,1,2019,6,9,0,2,20,Majeur
Tâche,2,1,2019,3,1,1,0,29,Patch
Nouvelle fonctionnalité,1,1,2014,3,5,1,2,9,Majeur
Nouvelle fonctionnalité,2,1,2020,2,8,1,0,23,Patch
Nouvelle fonctionnalité,1,1,2012,1,8,0,1,22,Majeur
Amélioration,1,1,2014,2,7,2,2,14,Mineur
Bug,2,1,2007,5,1,2,0,12,Patch
Patch,1,1,2019,5,10,1,2,9,Mineur
Patch,2,1,2018,7,8,1,0,27,Mineur
Patch,2,1,2018,3,4,0,1,10,Majeur
Patch,1,1,2006,7,4,1,0,7,Majeur
Bug,1,1,2011,4,10,0,1,8,Patch
Tâche,1,1,2007,3,2,2,0,22,Majeur
Bug,2,1,2009,5,11,0,0,24,Majeur
Sous-tâche,1,1,2020,7,1,2,2,16,Mineur
Nouvelle fonctionnalité,1,1,2021,4,12,1,1,17,Patch
Amélioration,2,1,2013,1,2,2,2,11,Majeur
Bug,1,1,2019,5,4,0,2,3,Majeur
Bug,2,1,2012,4,12,1,1,29,Patch
Tâche,2,1,2006,3,3,0,0,16,Mineur
Sous-tâche,1,1,2004,5,12,2,2,9,Mineur
Nouvelle fonctionnalité,1,1,2004,3,2,2,1,8,Mineur
Sous-tâche,1,1,2006,6,5,1,1,4,Majeur
Patch,2,1,2005,6,7,0,2,19,Majeur
Amélioration,2,1,2013,5,4,0,1,25,Patch
Nouvelle fonctionnalité,2,1,2017,7,6,1,1,23,Mineur
Bug,2,1,2020,1,7,0,1,17,Majeur
Amélioration,1,1,2019,1,10,2,0,3,Mineur
Patch,2,1,2021,3,11,0,2,6,Patch
Tâche,2,1,2005,6,8,0,2,20,Patch
Tâche,1,1,2019,6,7,1,2,6,Majeur
Amélioration,1,1,2019,5,2,0,0,14,Mineur
Bug,1,1,2011,3,11,1,0,26,Patch
Sous-tâche,1,1,2019,6,1,2,0,19,Patch
Patch,2,1,2017,5,11,0,2,13,Majeur
Nouvelle fonctionnalité,2,1,2015,4,12,1,1,14,Majeur
Tâche,1,1,2011,5,7,0,1,12,Majeur
Bug,2,1,2010,6,10,2,2,20,Patch
Patch,1,1,2011,7,11,1,2,20,Majeur
Tâche,1,1,2005,3,11,2,1,7,Patch
Sous-tâche,2,1,2018,4,2,2,0,8,Mineur
Bug,2,1,2012,3,11,0,1,12,Patch
Patch,1,1,2005,3,1,2,0,6,Majeur
Patch,2,1,2004,6,9,2,0,3,Patch
Sous-tâche,1,1,2014,3,8,0,0,9,Mineur
Amélioration,2,1,2009,2,9,0,0,8,Patch
Bug,2,1,2011,3,1,0,0,19,Majeur
Tâche,2,1,2010,5,4,1,2,29,Majeur
Amélioration,2,1,2021,5,10,2,0,10,Mineur
Sous-tâche,1,1,2007,2,3,1,1,12,Majeur
Amélioration,2,1,2013,1,6,1,1,28,Majeur
Nouvelle fonctionnalité,2,1,2020,4,6,1,2,28,Patch
Sous-tâche,1,1,2017,1,5,2,2,25,Majeur
Nouvelle fonctionnalité,2,1,2007,1,12,0,2,12,Patch
Nouvelle fonctionnalité,2,1,2014,7,5,1,0,23,Patch
Tâche,1,1,2012,7,7,0,2,18,Patch
Tâche,1,1,2012,3,1,1,1,14,Patch
Sous-tâche,2,1,2013,2,6,0,2,11,Majeur
Sous-tâche,1,1,2010,6,2,1,1,3,Patch
Patch,2,1,2013,7,5,2,0,11,Majeur
Tâche,1,1,2015,2,7,0,1,22,Mineur
Bug,1,1,2011,3,12,2,0,27,Mineur
Bug,2,1,2008,7,9,2,1,27,Mineur
Nouvelle fonctionnalité,1,1,2004,4,5,1,1,20,Patch
Tâche,2,1,2022,7,6,1,2,22,Mineur
Bug,2,1,2015,2,1,1,0,16,Patch
Nouvelle fonctionnalité,1,1,2018,3,9,2,2,9,Mineur
Bug,1,1,2013,4,9,1,0,20,Mineur
Tâche,2,1,2020,5,12,0,2,5,Mineur
Patch,1,1,2008,4,4,2,0,19,Majeur
Sous-tâche,2,1,2021,2,10,2,1,5,Majeur
Bug,1,1,2012,7,12,1,1,12,Majeur
Nouvelle fonctionnalité,1,1,2017,6,8,0,1,26,Mineur
Tâche,1,1,2013,2,1,0,2,3,Patch
Sous-tâche,2,1,2004,7,7,2,2,12,Mineur
Amélioration,2,1,2007,1,3,2,0,18,Patch
Amélioration,2,1,2005,2,5,0,2,7,Patch
Amélioration,2,1,2020,3,8,0,1,9,Majeur
Sous-tâche,1,1,2010,7,10,0,1,12,Majeur
Patch,2,1,2019,5,4,0,0,23,Mineur
Nouvelle fonctionnalité,1,1,2015,5,8,0,2,28,Patch
Sous-tâche,2,1,2018,3,10,2,2,29,Patch
Sous-tâche,1,1,2004,3,8,2,0,2,Majeur
Bug,2,1,2019,2,6,2,1,9,Patch
Tâche,1,1,2022,6,7,1,2,14,Majeur
Nouvelle fonctionnalité,2,1,2021,3,7,2,0,24,Patch
Nouvelle fonctionnalité,2,1,2017,6,3,2,1,23,Patch
Sous-tâche,2,1,2022,7,12,0,1,29,Patch
Sous-tâche,2,1,2016,4,1,0,1,29,Majeur
Bug,2,1,2006,3,1,0,0,12,Majeur
Patch,1,1,2017,3,12,1,0,25,Patch
Patch,2,1,2012,4,10,1,1,22,Mineur
Bug,2,1,2019,3,2,2,1,20,Mineur
Sous-tâche,2,1,2011,6,10,2,2,15,Mineur
Tâche,2,1,2018,7,7,0,0,5,Patch
Nouvelle fonctionnalité,1,1,2011,4,1,1,1,24,Majeur
Nouvelle fonctionnalité,2,1,2009,4,7,0,2,8,Mineur
Sous-tâche,1,1,2016,2,3,0,1,5,Patch
Sous-tâche,2,1,2019,4,10,1,2,16,Mineur
Nouvelle fonctionnalité,1,1,2007,2,12,2,1,12,Majeur
Bug,2,1,2014,1,5,0,0,27,Mineur
Nouvelle fonctionnalité,2,1,2016,4,3,1,1,4,Patch
Bug,2,1,2021,4,12,1,1,12,Mineur
Tâche,2,1,2014,2,7,0,1,21,Mineur
Patch,1,1,2016,6,2,1,0,21,Majeur
Bug,2,1,2019,6,8,2,0,17,Mineur
Sous-tâche,1,1,2019,6,6,1,2,12,Mineur
Nouvelle fonctionnalité,2,1,2019,6,12,0,2,22,Majeur
Amélioration,1,1,2013,3,9,1,2,27,Mineur
Nouvelle fonctionnalité,2,1,2010,1,1,2,0,23,Mineur
Sous-tâche,1,1,2016,5,1,1,2,2,Patch
Tâche,1,1,2006,3,7,0,1,14,Patch
Tâche,2,1,2010,4,2,1,2,21,Mineur
Nouvelle fonctionnalité,2,1,2008,7,1,1,2,25,Patch
Patch,2,1,2018,5,8,2,1,4,Patch
Tâche,1,1,2004,6,7,0,2,2,Patch
Tâche,1,1,2005,5,11,2,1,23,Patch
Sous-tâche,1,1,2016,5,4,0,1,3,Majeur
Sous-tâche,1,1,2013,3,5,0,1,18,Majeur
Tâche,2,1,2011,1,10,0,2,29,Majeur
Patch,1,1,2008,4,3,2,1,17,Mineur
Sous-tâche,2,1,2014,3,2,1,0,25,Majeur
Amélioration,1,1,2019,2,1,2,0,10,Majeur
Tâche,1,1,2010,5,3,1,1,18,Mineur
Sous-tâche,1,1,2008,4,5,0,1,22,Majeur
Bug,2,1,2022,3,10,0,2,9,Majeur
Amélioration,1,1,2006,5,9,0,1,20,Majeur
Bug,2,1,2006,7,10,1,0,10,Majeur
Bug,2,1,2016,6,11,0,0,28,Majeur
Amélioration,2,1,2020,5,3,1,0,14,Patch
Amélioration,1,1,2008,6,4,1,0,8,Patch
Bug,2,1,2019,1,7,1,2,3,Mineur
Amélioration,2,1,2017,3,1,2,2,25,Mineur
Nouvelle fonctionnalité,2,1,2015,2,4,2,2,24,Mineur
Nouvelle fonctionnalité,2,1,2013,6,12,2,2,24,Patch
Bug,1,1,2019,4,9,1,2,19,Mineur
Bug,1,1,2019,2,8,2,0,18,Majeur
Tâche,1,1,2019,1,6,0,2,28,Majeur
Nouvelle fonctionnalité,2,1,2022,3,10,0,0,9,Majeur
Patch,1,1,2016,3,2,0,2,5,Patch
Bug,2,1,2012,5,8,0,2,5,Mineur
Sous-tâche,2,1,2012,4,1,1,2,19,Mineur
Bug,2,1,2018,1,3,0,1,16,Patch
Nouvelle fonctionnalité,1,1,2016,4,10,2,0,2,Majeur
Tâche,1,1,2013,2,9,2,0,16,Majeur
Amélioration,1,1,2008,4,5,0,1,25,Mineur
Tâche,2,1,2019,4,4,0,0,26,Patch
Patch,2,1,2011,6,8,0,1,7,Majeur
Sous-tâche,1,1,2013,4,11,2,1,4,Patch
Bug,1,1,2017,2,4,2,1,21,Mineur
Bug,2,1,2008,4,2,0,1,16,Mineur
Amélioration,1,1,2016,6,3,1,1,28,Patch
Amélioration,2,1,2019,4,1,0,0,23,Majeur
Patch,2,1,2004,1,5,2,2,27,Patch
Bug,2,1,2021,4,4,1,2,11,Mineur
Sous-tâche,1,1,2006,2,11,1,0,6,Majeur
Sous-tâche,1,1,2014,2,11,2,2,26,Majeur
Amélioration,2,1,2011,4,4,0,0,27,Mineur
Tâche,1,1,2017,5,11,1,2,20,Patch
Bug,2,1,2004,4,7,0,1,6,Patch
Sous-tâche,1,1,2007,6,8,1,1,19,Patch
Tâche,1,1,2020,3,6,1,2,29,Patch
Sous-tâche,1,1,2004,6,2,0,2,23,Patch
Patch,2,1,2010,3,10,1,0,15,Majeur
Tâche,1,1,2008,7,10,2,0,4,Majeur
Bug,2,1,2013,3,6,2,1,9,Mineur
Sous-tâche,1,1,2007,7,8,1,1,26,Patch
Sous-tâche,1,1,2006,1,6,0,2,29,Majeur
Tâche,1,1,2021,3,3,1,1,20,Patch
Patch,1,1,2006,7,5,2,2,22,Mineur
Nouvelle fonctionnalité,2,1,2019,5,10,2,2,4,Patch
Nouvelle fonctionnalité,1,1,2018,6,2,0,0,14,Majeur
Nouvelle fonctionnalité,1,1,2010,6,5,1,2,24,Mineur
Tâche,1,1,2007,4,11,0,2,13,Patch
Amélioration,2,1,2014,4,7,1,2,11,Mineur
Patch,2,1,2009,5,8,1,2,25,Majeur
Tâche,1,1,2022,1,3,2,2,13,Patch
Amélioration,1,1,2013,4,2,2,2,21,Patch
Patch,1,1,2005,6,6,2,0,3,Mineur
Amélioration,1,1,2010,4,4,2,2,24,Majeur
Bug,1,1,2022,3,5,0,1,16,Patch
Patch,2,1,2022,1,1,1,2,11,Mineur
Amélioration,2,1,2008,1,10,0,2,11,Mineur
Amélioration,1,1,2004,6,3,0,1,10,Mineur
Sous-tâche,2,1,2018,3,7,0,2,14,Mineur
Bug,2,1,2010,6,11,0,1,3,Patch
Bug,1,1,2006,6,4,0,1,26,Mineur
Patch,2,1,2020,7,11,1,2,7,Majeur
Patch,1,1,2019,5,9,2,2,17,Patch
Tâche,2,1,2022,6,4,2,1,8,Majeur
Sous-tâche,1,1,2017,3,6,1,0,13,Mineur
Tâche,2,1,2022,4,11,1,0,11,Majeur
Amélioration,1,1,2017,5,11,2,1,23,Mineur
Patch,2,1,2010,3,9,2,2,27,Patch
Sous-tâche,1,1,2004,1,1,1,2,15,Mineur
Nouvelle fonctionnalité,2,1,2008,2,5,0,1,23,Patch
Patch,1,1,2018,2,11,0,0,10,Majeur
Bug,1,1,2008,4,4,1,2,25,Mineur
Bug,2,1,2014,2,5,2,1,15,Patch
Nouvelle fonctionnalité,1,1,2022,7,8,0,1,11,Mineur
Nouvelle fonctionnalité,1,1,2011,7,8,2,2,14,Mineur
Tâche,1,1,2009,5,12,1,0,9,Majeur
Bug,2,1,2017,4,1,2,1,16,Majeur
Tâche,1,1,2009,2,4,0,0,23,Majeur
Bug,1,1,2012,6,10,2,1,9,Mineur
Patch,1,1,2013,2,10,2,1,2,Patch
Amélioration,1,1,2015,6,3,1,2,26,Majeur
Bug,1,1,2018,1,3,0,0,20,Patch
Tâche,2,1,2006,1,2,1,1,11,Patch
Bug,2,1,2022,5,3,2,2,4,Mineur
Bug,2,1,2021,4,8,1,1,25,Mineur
Sous-tâche,2,1,2004,7,11,0,2,7,Patch
Sous-tâche,2,1,2005,2,11,2,0,25,Mineur
Patch,1,1,2005,4,5,1,2,26,Patch
Patch,1,1,2015,6,9,2,0,18,Majeur
Tâche,1,1,2013,6,6,0,0,17,Patch
Tâche,1,1,2005,3,8,1,0,25,Majeur
Tâche,2,1,2008,2,5,0,2,16,Majeur
Nouvelle fonctionnalité,2,1,2021,1,1,0,2,10,Mineur
Patch,2,1,2022,2,9,1,1,2,Mineur
